,RA_Center,DEC_Center
1265,266.34146,70.0
1266,269.26829,70.0
1267,272.19512,70.0
1268,275.12195,70.0
1269,278.04878,70.0
1270,280.97561,70.0
1271,283.90244,70.0
1272,286.82927,70.0
1273,289.7561,70.0
1274,292.68293,70.0
1275,295.60976,70.0
1276,298.53659,70.0
1277,301.46341,70.0
1278,304.39024,70.0
1279,307.31707,70.0
1280,310.2439,70.0
1281,313.17073,70.0
1282,316.09756,70.0
1283,319.02439,70.0
1284,321.95122,70.0
1285,324.87805,70.0
1286,327.80488,70.0
1287,330.73171,70.0
1288,333.65854,70.0
1289,336.58537,70.0
1290,339.5122,70.0
1291,342.43902,70.0
1292,345.36585,70.0
1293,348.29268,70.0
1294,351.21951,70.0
1295,354.14634,70.0
1296,357.07317,70.0
1297,0.0,69.0
1298,2.7907,69.0
1299,5.5814,69.0
1300,8.37209,69.0
1301,11.16279,69.0
1302,13.95349,69.0
1303,16.74419,69.0
1304,19.53488,69.0
1305,22.32558,69.0
1306,25.11628,69.0
1307,27.90698,69.0
1308,30.69767,69.0
1309,33.48837,69.0
1310,36.27907,69.0
1311,39.06977,69.0
1312,41.86047,69.0
1313,44.65116,69.0
1314,47.44186,69.0
1315,50.23256,69.0
1316,53.02326,69.0
1317,55.81395,69.0
1318,58.60465,69.0
1319,61.39535,69.0
1320,64.18605,69.0
1321,66.97674,69.0
1322,69.76744,69.0
1323,72.55814,69.0
1324,75.34884,69.0
1325,78.13953,69.0
1326,80.93023,69.0
1327,83.72093,69.0
1328,86.51163,69.0
1329,89.30233,69.0
1330,92.09302,69.0
1331,94.88372,69.0
1332,97.67442,69.0
1333,100.46512,69.0
1334,103.25581,69.0
1335,106.04651,69.0
1336,108.83721,69.0
1337,111.62791,69.0
1338,114.4186,69.0
1339,117.2093,69.0
1340,120.0,69.0
1341,122.7907,69.0
1342,125.5814,69.0
1343,128.37209,69.0
1344,131.16279,69.0
1345,133.95349,69.0
1346,136.74419,69.0
1347,139.53488,69.0
1348,142.32558,69.0
1349,145.11628,69.0
1350,147.90698,69.0
1351,150.69767,69.0
1352,153.48837,69.0
1353,156.27907,69.0
1354,159.06977,69.0
1355,161.86047,69.0
1356,164.65116,69.0
1357,167.44186,69.0
1358,170.23256,69.0
1359,173.02326,69.0
1360,175.81395,69.0
1361,178.60465,69.0
1362,181.39535,69.0
1363,184.18605,69.0
1364,186.97674,69.0
1365,189.76744,69.0
1366,192.55814,69.0
1367,195.34884,69.0
1368,198.13953,69.0
1369,200.93023,69.0
1370,203.72093,69.0
1371,206.51163,69.0
1372,209.30233,69.0
1373,212.09302,69.0
1374,214.88372,69.0
1375,217.67442,69.0
1376,220.46512,69.0
1377,223.25581,69.0
1378,226.04651,69.0
1379,228.83721,69.0
1380,231.62791,69.0
1381,234.4186,69.0
1382,237.2093,69.0
1383,240.0,69.0
1384,242.7907,69.0
1385,245.5814,69.0
1386,248.37209,69.0
1387,251.16279,69.0
1388,253.95349,69.0
1389,256.74419,69.0
1390,259.53488,69.0
1391,262.32558,69.0
1392,265.11628,69.0
1393,267.90698,69.0
1394,270.69767,69.0
1395,273.48837,69.0
1396,276.27907,69.0
1397,279.06977,69.0
1398,281.86047,69.0
1399,284.65116,69.0
1400,287.44186,69.0
1401,290.23256,69.0
1402,293.02326,69.0
1403,295.81395,69.0
1404,298.60465,69.0
1405,301.39535,69.0
1406,304.18605,69.0
1407,306.97674,69.0
1408,309.76744,69.0
1409,312.55814,69.0
1410,315.34884,69.0
1411,318.13953,69.0
1412,320.93023,69.0
1413,323.72093,69.0
1414,326.51163,69.0
1415,329.30233,69.0
1416,332.09302,69.0
1417,334.88372,69.0
1418,337.67442,69.0
1419,340.46512,69.0
1420,343.25581,69.0
1421,346.04651,69.0
1422,348.83721,69.0
1423,351.62791,69.0
1424,354.4186,69.0
1425,357.2093,69.0
1426,0.0,68.0
1427,2.68657,68.0
1428,5.37313,68.0
1429,8.0597,68.0
1430,10.74627,68.0
1431,13.43284,68.0
1432,16.1194,68.0
1433,18.80597,68.0
1434,21.49254,68.0
1435,24.1791,68.0
1436,26.86567,68.0
1437,29.55224,68.0
1438,32.23881,68.0
1439,34.92537,68.0
1440,37.61194,68.0
1441,40.29851,68.0
1442,42.98507,68.0
1443,45.67164,68.0
1444,48.35821,68.0
1445,51.04478,68.0
1446,53.73134,68.0
1447,56.41791,68.0
1448,59.10448,68.0
1449,61.79104,68.0
1450,64.47761,68.0
1451,67.16418,68.0
1452,69.85075,68.0
1453,72.53731,68.0
1454,75.22388,68.0
1455,77.91045,68.0
1456,80.59701,68.0
1457,83.28358,68.0
1458,85.97015,68.0
1459,88.65672,68.0
1460,91.34328,68.0
1461,94.02985,68.0
1462,96.71642,68.0
1463,99.40299,68.0
1464,102.08955,68.0
1465,104.77612,68.0
1466,107.46269,68.0
1467,110.14925,68.0
1468,112.83582,68.0
1469,115.52239,68.0
1470,118.20896,68.0
1471,120.89552,68.0
1472,123.58209,68.0
1473,126.26866,68.0
1474,128.95522,68.0
1475,131.64179,68.0
1476,134.32836,68.0
1477,137.01493,68.0
1478,139.70149,68.0
1479,142.38806,68.0
1480,145.07463,68.0
1481,147.76119,68.0
1482,150.44776,68.0
1483,153.13433,68.0
1484,155.8209,68.0
1485,158.50746,68.0
1486,161.19403,68.0
1487,163.8806,68.0
1488,166.56716,68.0
1489,169.25373,68.0
1490,171.9403,68.0
1491,174.62687,68.0
1492,177.31343,68.0
1493,180.0,68.0
1494,182.68657,68.0
1495,185.37313,68.0
1496,188.0597,68.0
1497,190.74627,68.0
1498,193.43284,68.0
1499,196.1194,68.0
1500,198.80597,68.0
1501,201.49254,68.0
1502,204.1791,68.0
1503,206.86567,68.0
1504,209.55224,68.0
1505,212.23881,68.0
1506,214.92537,68.0
1507,217.61194,68.0
1508,220.29851,68.0
1509,222.98507,68.0
1510,225.67164,68.0
1511,228.35821,68.0
1512,231.04478,68.0
1513,233.73134,68.0
1514,236.41791,68.0
1515,239.10448,68.0
1516,241.79104,68.0
1517,244.47761,68.0
1518,247.16418,68.0
1519,249.85075,68.0
1520,252.53731,68.0
1521,255.22388,68.0
1522,257.91045,68.0
1523,260.59701,68.0
1524,263.28358,68.0
1525,265.97015,68.0
1526,268.65672,68.0
1527,271.34328,68.0
1528,274.02985,68.0
1529,276.71642,68.0
1530,279.40299,68.0
1531,282.08955,68.0
1532,284.77612,68.0
1533,287.46269,68.0
1534,290.14925,68.0
1535,292.83582,68.0
1536,295.52239,68.0
1537,298.20896,68.0
1538,300.89552,68.0
1539,303.58209,68.0
1540,306.26866,68.0
1541,308.95522,68.0
1542,311.64179,68.0
1543,314.32836,68.0
1544,317.01493,68.0
1545,319.70149,68.0
1546,322.38806,68.0
1547,325.07463,68.0
1548,327.76119,68.0
1549,330.44776,68.0
1550,333.13433,68.0
1551,335.8209,68.0
1552,338.50746,68.0
1553,341.19403,68.0
1554,343.8806,68.0
1555,346.56716,68.0
1556,349.25373,68.0
1557,351.9403,68.0
1558,354.62687,68.0
1559,357.31343,68.0
1560,0.0,67.0
1561,2.57143,67.0
1562,5.14286,67.0
1563,7.71429,67.0
1564,10.28571,67.0
1565,12.85714,67.0
1566,15.42857,67.0
1567,18.0,67.0
1568,20.57143,67.0
1569,23.14286,67.0
1570,25.71429,67.0
1571,28.28571,67.0
1572,30.85714,67.0
1573,33.42857,67.0
1574,36.0,67.0
1575,38.57143,67.0
1576,41.14286,67.0
1577,43.71429,67.0
1578,46.28571,67.0
1579,48.85714,67.0
1580,51.42857,67.0
1581,54.0,67.0
1582,56.57143,67.0
1583,59.14286,67.0
1584,61.71429,67.0
1585,64.28571,67.0
1586,66.85714,67.0
1587,69.42857,67.0
1588,72.0,67.0
1589,74.57143,67.0
1590,77.14286,67.0
1591,79.71429,67.0
1592,82.28571,67.0
1593,84.85714,67.0
1594,87.42857,67.0
1595,90.0,67.0
1596,92.57143,67.0
1597,95.14286,67.0
1598,97.71429,67.0
1599,100.28571,67.0
1600,102.85714,67.0
1601,105.42857,67.0
1602,108.0,67.0
1603,110.57143,67.0
1604,113.14286,67.0
1605,115.71429,67.0
1606,118.28571,67.0
1607,120.85714,67.0
1608,123.42857,67.0
1609,126.0,67.0
1610,128.57143,67.0
1611,131.14286,67.0
1612,133.71429,67.0
1613,136.28571,67.0
1614,138.85714,67.0
1615,141.42857,67.0
1616,144.0,67.0
1617,146.57143,67.0
1618,149.14286,67.0
1619,151.71429,67.0
1620,154.28571,67.0
1621,156.85714,67.0
1622,159.42857,67.0
1623,162.0,67.0
1624,164.57143,67.0
1625,167.14286,67.0
1626,169.71429,67.0
1627,172.28571,67.0
1628,174.85714,67.0
1629,177.42857,67.0
1630,180.0,67.0
1631,182.57143,67.0
1632,185.14286,67.0
1633,187.71429,67.0
1634,190.28571,67.0
1635,192.85714,67.0
1636,195.42857,67.0
1637,198.0,67.0
1638,200.57143,67.0
1639,203.14286,67.0
1640,205.71429,67.0
1641,208.28571,67.0
1642,210.85714,67.0
1643,213.42857,67.0
1644,216.0,67.0
1645,218.57143,67.0
1646,221.14286,67.0
1647,223.71429,67.0
1648,226.28571,67.0
1649,228.85714,67.0
1650,231.42857,67.0
1651,234.0,67.0
1652,236.57143,67.0
1653,239.14286,67.0
1654,241.71429,67.0
1655,244.28571,67.0
1656,246.85714,67.0
1657,249.42857,67.0
1658,252.0,67.0
1659,254.57143,67.0
1660,257.14286,67.0
1661,259.71429,67.0
1662,262.28571,67.0
1663,264.85714,67.0
1664,267.42857,67.0
1665,270.0,67.0
1666,272.57143,67.0
1667,275.14286,67.0
1668,277.71429,67.0
1669,280.28571,67.0
1670,282.85714,67.0
1671,285.42857,67.0
1672,288.0,67.0
1673,290.57143,67.0
1674,293.14286,67.0
1675,295.71429,67.0
1676,298.28571,67.0
1677,300.85714,67.0
1678,303.42857,67.0
1679,306.0,67.0
1680,308.57143,67.0
1681,311.14286,67.0
1682,313.71429,67.0
1683,316.28571,67.0
1684,318.85714,67.0
1685,321.42857,67.0
1686,324.0,67.0
1687,326.57143,67.0
1688,329.14286,67.0
1689,331.71429,67.0
1690,334.28571,67.0
1691,336.85714,67.0
1692,339.42857,67.0
1693,342.0,67.0
1694,344.57143,67.0
1695,347.14286,67.0
1696,349.71429,67.0
1697,352.28571,67.0
1698,354.85714,67.0
1699,357.42857,67.0
1700,0.0,66.0
1701,2.46575,66.0
1702,4.93151,66.0
1703,7.39726,66.0
1704,9.86301,66.0
1705,12.32877,66.0
1706,14.79452,66.0
1707,17.26027,66.0
1708,19.72603,66.0
1709,22.19178,66.0
1710,24.65753,66.0
1711,27.12329,66.0
1712,29.58904,66.0
1713,32.05479,66.0
1714,34.52055,66.0
1715,36.9863,66.0
1716,39.45205,66.0
1717,41.91781,66.0
1718,44.38356,66.0
1719,46.84932,66.0
1720,49.31507,66.0
1721,51.78082,66.0
1722,54.24658,66.0
1723,56.71233,66.0
1724,59.17808,66.0
1725,61.64384,66.0
1726,64.10959,66.0
1727,66.57534,66.0
1728,69.0411,66.0
1729,71.50685,66.0
1730,73.9726,66.0
1731,76.43836,66.0
1732,78.90411,66.0
1733,81.36986,66.0
1734,83.83562,66.0
1735,86.30137,66.0
1736,88.76712,66.0
1737,91.23288,66.0
1738,93.69863,66.0
1739,96.16438,66.0
1740,98.63014,66.0
1741,101.09589,66.0
1742,103.56164,66.0
1743,106.0274,66.0
1744,108.49315,66.0
1745,110.9589,66.0
1746,113.42466,66.0
1747,115.89041,66.0
1748,118.35616,66.0
1749,120.82192,66.0
1750,123.28767,66.0
1751,125.75342,66.0
1752,128.21918,66.0
1753,130.68493,66.0
1754,133.15068,66.0
1755,135.61644,66.0
1756,138.08219,66.0
1757,140.54795,66.0
1758,143.0137,66.0
1759,145.47945,66.0
1760,147.94521,66.0
1761,150.41096,66.0
1762,152.87671,66.0
1763,155.34247,66.0
1764,157.80822,66.0
1765,160.27397,66.0
1766,162.73973,66.0
1767,165.20548,66.0
1768,167.67123,66.0
1769,170.13699,66.0
1770,172.60274,66.0
1771,175.06849,66.0
1772,177.53425,66.0
1773,180.0,66.0
1774,182.46575,66.0
1775,184.93151,66.0
1776,187.39726,66.0
1777,189.86301,66.0
1778,192.32877,66.0
1779,194.79452,66.0
1780,197.26027,66.0
1781,199.72603,66.0
1782,202.19178,66.0
1783,204.65753,66.0
1784,207.12329,66.0
1785,209.58904,66.0
1786,212.05479,66.0
1787,214.52055,66.0
1788,216.9863,66.0
1789,219.45205,66.0
1790,221.91781,66.0
1791,224.38356,66.0
1792,226.84932,66.0
1793,229.31507,66.0
1794,231.78082,66.0
1795,234.24658,66.0
1796,236.71233,66.0
1797,239.17808,66.0
1798,241.64384,66.0
1799,244.10959,66.0
1800,246.57534,66.0
1801,249.0411,66.0
1802,251.50685,66.0
1803,253.9726,66.0
1804,256.43836,66.0
1805,258.90411,66.0
1806,261.36986,66.0
1807,263.83562,66.0
1808,266.30137,66.0
1809,268.76712,66.0
1810,271.23288,66.0
1811,273.69863,66.0
1812,276.16438,66.0
1813,278.63014,66.0
1814,281.09589,66.0
1815,283.56164,66.0
1816,286.0274,66.0
1817,288.49315,66.0
1818,290.9589,66.0
1819,293.42466,66.0
1820,295.89041,66.0
1821,298.35616,66.0
1822,300.82192,66.0
1823,303.28767,66.0
1824,305.75342,66.0
1825,308.21918,66.0
1826,310.68493,66.0
1827,313.15068,66.0
1828,315.61644,66.0
1829,318.08219,66.0
1830,320.54795,66.0
1831,323.0137,66.0
1832,325.47945,66.0
1833,327.94521,66.0
1834,330.41096,66.0
1835,332.87671,66.0
1836,335.34247,66.0
1837,337.80822,66.0
1838,340.27397,66.0
1839,342.73973,66.0
1840,345.20548,66.0
1841,347.67123,66.0
1842,350.13699,66.0
1843,352.60274,66.0
1844,355.06849,66.0
1845,357.53425,66.0
1846,0.0,65.0
1847,2.36842,65.0
1848,4.73684,65.0
1849,7.10526,65.0
1850,9.47368,65.0
1851,11.84211,65.0
1852,14.21053,65.0
1853,16.57895,65.0
1854,18.94737,65.0
1855,21.31579,65.0
1856,23.68421,65.0
1857,26.05263,65.0
1858,28.42105,65.0
1859,30.78947,65.0
1860,33.15789,65.0
1861,35.52632,65.0
1862,37.89474,65.0
1863,40.26316,65.0
1864,42.63158,65.0
1865,45.0,65.0
1866,47.36842,65.0
1867,49.73684,65.0
1868,52.10526,65.0
1869,54.47368,65.0
1870,56.84211,65.0
1871,59.21053,65.0
1872,61.57895,65.0
1873,63.94737,65.0
1874,66.31579,65.0
1875,68.68421,65.0
1876,71.05263,65.0
1877,73.42105,65.0
1878,75.78947,65.0
1879,78.15789,65.0
1880,80.52632,65.0
1881,82.89474,65.0
1882,85.26316,65.0
1883,87.63158,65.0
1884,90.0,65.0
1885,92.36842,65.0
1886,94.73684,65.0
1887,97.10526,65.0
1888,99.47368,65.0
1889,101.84211,65.0
1890,104.21053,65.0
1891,106.57895,65.0
1892,108.94737,65.0
1893,111.31579,65.0
1894,113.68421,65.0
1895,116.05263,65.0
1896,118.42105,65.0
1897,120.78947,65.0
1898,123.15789,65.0
1899,125.52632,65.0
1900,127.89474,65.0
1901,130.26316,65.0
1902,132.63158,65.0
1903,135.0,65.0
1904,137.36842,65.0
1905,139.73684,65.0
1906,142.10526,65.0
1907,144.47368,65.0
1908,146.84211,65.0
1909,149.21053,65.0
1910,151.57895,65.0
1911,153.94737,65.0
1912,156.31579,65.0
1913,158.68421,65.0
1914,161.05263,65.0
1915,163.42105,65.0
1916,165.78947,65.0
1917,168.15789,65.0
1918,170.52632,65.0
1919,172.89474,65.0
1920,175.26316,65.0
1921,177.63158,65.0
1922,180.0,65.0
1923,182.36842,65.0
1924,184.73684,65.0
1925,187.10526,65.0
1926,189.47368,65.0
1927,191.84211,65.0
1928,194.21053,65.0
1929,196.57895,65.0
1930,198.94737,65.0
1931,201.31579,65.0
1932,203.68421,65.0
1933,206.05263,65.0
1934,208.42105,65.0
1935,210.78947,65.0
1936,213.15789,65.0
1937,215.52632,65.0
1938,217.89474,65.0
1939,220.26316,65.0
1940,222.63158,65.0
1941,225.0,65.0
1942,227.36842,65.0
1943,229.73684,65.0
1944,232.10526,65.0
1945,234.47368,65.0
1946,236.84211,65.0
1947,239.21053,65.0
1948,241.57895,65.0
1949,243.94737,65.0
1950,246.31579,65.0
1951,248.68421,65.0
1952,251.05263,65.0
1953,253.42105,65.0
1954,255.78947,65.0
1955,258.15789,65.0
1956,260.52632,65.0
1957,262.89474,65.0
1958,265.26316,65.0
1959,267.63158,65.0
1960,270.0,65.0
1961,272.36842,65.0
1962,274.73684,65.0
1963,277.10526,65.0
1964,279.47368,65.0
1965,281.84211,65.0
1966,284.21053,65.0
1967,286.57895,65.0
1968,288.94737,65.0
1969,291.31579,65.0
1970,293.68421,65.0
1971,296.05263,65.0
1972,298.42105,65.0
1973,300.78947,65.0
1974,303.15789,65.0
1975,305.52632,65.0
1976,307.89474,65.0
1977,310.26316,65.0
1978,312.63158,65.0
1979,315.0,65.0
1980,317.36842,65.0
1981,319.73684,65.0
1982,322.10526,65.0
1983,324.47368,65.0
1984,326.84211,65.0
1985,329.21053,65.0
1986,331.57895,65.0
1987,333.94737,65.0
1988,336.31579,65.0
1989,338.68421,65.0
1990,341.05263,65.0
1991,343.42105,65.0
1992,345.78947,65.0
1993,348.15789,65.0
1994,350.52632,65.0
1995,352.89474,65.0
1996,355.26316,65.0
1997,357.63158,65.0
1998,0.0,64.0
1999,2.29299,64.0
2000,4.58599,64.0
2001,6.87898,64.0
2002,9.17197,64.0
2003,11.46497,64.0
2004,13.75796,64.0
2005,16.05096,64.0
2006,18.34395,64.0
2007,20.63694,64.0
2008,22.92994,64.0
2009,25.22293,64.0
2010,27.51592,64.0
2011,29.80892,64.0
2012,32.10191,64.0
2013,34.3949,64.0
2014,36.6879,64.0
2015,38.98089,64.0
2016,41.27389,64.0
2017,43.56688,64.0
2018,45.85987,64.0
2019,48.15287,64.0
2020,50.44586,64.0
2021,52.73885,64.0
2022,55.03185,64.0
2023,57.32484,64.0
2024,59.61783,64.0
2025,61.91083,64.0
2026,64.20382,64.0
2027,66.49682,64.0
2028,68.78981,64.0
2029,71.0828,64.0
2030,73.3758,64.0
2031,75.66879,64.0
2032,77.96178,64.0
2033,80.25478,64.0
2034,82.54777,64.0
2035,84.84076,64.0
2036,87.13376,64.0
2037,89.42675,64.0
2038,91.71975,64.0
2039,94.01274,64.0
2040,96.30573,64.0
2041,98.59873,64.0
2042,100.89172,64.0
2043,103.18471,64.0
2044,105.47771,64.0
2045,107.7707,64.0
2046,110.06369,64.0
2047,112.35669,64.0
2048,114.64968,64.0
2049,116.94268,64.0
2050,119.23567,64.0
2051,121.52866,64.0
2052,123.82166,64.0
2053,126.11465,64.0
2054,128.40764,64.0
2055,130.70064,64.0
2056,132.99363,64.0
2057,135.28662,64.0
2058,137.57962,64.0
2059,139.87261,64.0
2060,142.16561,64.0
2061,144.4586,64.0
2062,146.75159,64.0
2063,149.04459,64.0
2064,151.33758,64.0
2065,153.63057,64.0
2066,155.92357,64.0
2067,158.21656,64.0
2068,160.50955,64.0
2069,162.80255,64.0
2070,165.09554,64.0
2071,167.38854,64.0
2072,169.68153,64.0
2073,171.97452,64.0
2074,174.26752,64.0
2075,176.56051,64.0
2076,178.8535,64.0
2077,181.1465,64.0
2078,183.43949,64.0
2079,185.73248,64.0
2080,188.02548,64.0
2081,190.31847,64.0
2082,192.61146,64.0
2083,194.90446,64.0
2084,197.19745,64.0
2085,199.49045,64.0
2086,201.78344,64.0
2087,204.07643,64.0
2088,206.36943,64.0
2089,208.66242,64.0
2090,210.95541,64.0
2091,213.24841,64.0
2092,215.5414,64.0
2093,217.83439,64.0
2094,220.12739,64.0
2095,222.42038,64.0
2096,224.71338,64.0
2097,227.00637,64.0
2098,229.29936,64.0
2099,231.59236,64.0
2100,233.88535,64.0
2101,236.17834,64.0
2102,238.47134,64.0
2103,240.76433,64.0
2104,243.05732,64.0
2105,245.35032,64.0
2106,247.64331,64.0
2107,249.93631,64.0
2108,252.2293,64.0
2109,254.52229,64.0
2110,256.81529,64.0
2111,259.10828,64.0
2112,261.40127,64.0
2113,263.69427,64.0
2114,265.98726,64.0
2115,268.28025,64.0
2116,270.57325,64.0
2117,272.86624,64.0
2118,275.15924,64.0
2119,277.45223,64.0
2120,279.74522,64.0
2121,282.03822,64.0
2122,284.33121,64.0
2123,286.6242,64.0
2124,288.9172,64.0
2125,291.21019,64.0
2126,293.50318,64.0
2127,295.79618,64.0
2128,298.08917,64.0
2129,300.38217,64.0
2130,302.67516,64.0
2131,304.96815,64.0
2132,307.26115,64.0
2133,309.55414,64.0
2134,311.84713,64.0
2135,314.14013,64.0
2136,316.43312,64.0
2137,318.72611,64.0
2138,321.01911,64.0
2139,323.3121,64.0
2140,325.6051,64.0
2141,327.89809,64.0
2142,330.19108,64.0
2143,332.48408,64.0
2144,334.77707,64.0
2145,337.07006,64.0
2146,339.36306,64.0
2147,341.65605,64.0
2148,343.94904,64.0
2149,346.24204,64.0
2150,348.53503,64.0
2151,350.82803,64.0
2152,353.12102,64.0
2153,355.41401,64.0
2154,357.70701,64.0
2155,0.0,63.0
2156,2.20859,63.0
2157,4.41718,63.0
2158,6.62577,63.0
2159,8.83436,63.0
2160,11.04294,63.0
2161,13.25153,63.0
2162,15.46012,63.0
2163,17.66871,63.0
2164,19.8773,63.0
2165,22.08589,63.0
2166,24.29448,63.0
2167,26.50307,63.0
2168,28.71166,63.0
2169,30.92025,63.0
2170,33.12883,63.0
2171,35.33742,63.0
2172,37.54601,63.0
2173,39.7546,63.0
2174,41.96319,63.0
2175,44.17178,63.0
2176,46.38037,63.0
2177,48.58896,63.0
2178,50.79755,63.0
2179,53.00613,63.0
2180,55.21472,63.0
2181,57.42331,63.0
2182,59.6319,63.0
2183,61.84049,63.0
2184,64.04908,63.0
2185,66.25767,63.0
2186,68.46626,63.0
2187,70.67485,63.0
2188,72.88344,63.0
2189,75.09202,63.0
2190,77.30061,63.0
2191,79.5092,63.0
2192,81.71779,63.0
2193,83.92638,63.0
2194,86.13497,63.0
2195,88.34356,63.0
2196,90.55215,63.0
2197,92.76074,63.0
2198,94.96933,63.0
2199,97.17791,63.0
2200,99.3865,63.0
2201,101.59509,63.0
2202,103.80368,63.0
2203,106.01227,63.0
2204,108.22086,63.0
2205,110.42945,63.0
2206,112.63804,63.0
2207,114.84663,63.0
2208,117.05521,63.0
2209,119.2638,63.0
2210,121.47239,63.0
2211,123.68098,63.0
2212,125.88957,63.0
2213,128.09816,63.0
2214,130.30675,63.0
2215,132.51534,63.0
2216,134.72393,63.0
2217,136.93252,63.0
2218,139.1411,63.0
2219,141.34969,63.0
2220,143.55828,63.0
2221,145.76687,63.0
2222,147.97546,63.0
2223,150.18405,63.0
2224,152.39264,63.0
2225,154.60123,63.0
2226,156.80982,63.0
2227,159.0184,63.0
2228,161.22699,63.0
2229,163.43558,63.0
2230,165.64417,63.0
2231,167.85276,63.0
2232,170.06135,63.0
2233,172.26994,63.0
2234,174.47853,63.0
2235,176.68712,63.0
2236,178.89571,63.0
2237,181.10429,63.0
2238,183.31288,63.0
2239,185.52147,63.0
2240,187.73006,63.0
2241,189.93865,63.0
2242,192.14724,63.0
2243,194.35583,63.0
2244,196.56442,63.0
2245,198.77301,63.0
2246,200.9816,63.0
2247,203.19018,63.0
2248,205.39877,63.0
2249,207.60736,63.0
2250,209.81595,63.0
2251,212.02454,63.0
2252,214.23313,63.0
2253,216.44172,63.0
2254,218.65031,63.0
2255,220.8589,63.0
2256,223.06748,63.0
2257,225.27607,63.0
2258,227.48466,63.0
2259,229.69325,63.0
2260,231.90184,63.0
2261,234.11043,63.0
2262,236.31902,63.0
2263,238.52761,63.0
2264,240.7362,63.0
2265,242.94479,63.0
2266,245.15337,63.0
2267,247.36196,63.0
2268,249.57055,63.0
2269,251.77914,63.0
2270,253.98773,63.0
2271,256.19632,63.0
2272,258.40491,63.0
2273,260.6135,63.0
2274,262.82209,63.0
2275,265.03067,63.0
2276,267.23926,63.0
2277,269.44785,63.0
2278,271.65644,63.0
2279,273.86503,63.0
2280,276.07362,63.0
2281,278.28221,63.0
2282,280.4908,63.0
2283,282.69939,63.0
2284,284.90798,63.0
2285,287.11656,63.0
2286,289.32515,63.0
2287,291.53374,63.0
2288,293.74233,63.0
2289,295.95092,63.0
2290,298.15951,63.0
2291,300.3681,63.0
2292,302.57669,63.0
2293,304.78528,63.0
2294,306.99387,63.0
2295,309.20245,63.0
2296,311.41104,63.0
2297,313.61963,63.0
2298,315.82822,63.0
2299,318.03681,63.0
2300,320.2454,63.0
2301,322.45399,63.0
2302,324.66258,63.0
2303,326.87117,63.0
2304,329.07975,63.0
2305,331.28834,63.0
2306,333.49693,63.0
2307,335.70552,63.0
2308,337.91411,63.0
2309,340.1227,63.0
2310,342.33129,63.0
2311,344.53988,63.0
2312,346.74847,63.0
2313,348.95706,63.0
2314,351.16564,63.0
2315,353.37423,63.0
2316,355.58282,63.0
2317,357.79141,63.0
2318,0.0,62.0
2319,2.13018,62.0
2320,4.26036,62.0
2321,6.39053,62.0
2322,8.52071,62.0
2323,10.65089,62.0
2324,12.78107,62.0
2325,14.91124,62.0
2326,17.04142,62.0
2327,19.1716,62.0
2328,21.30178,62.0
2329,23.43195,62.0
2330,25.56213,62.0
2331,27.69231,62.0
2332,29.82249,62.0
2333,31.95266,62.0
2334,34.08284,62.0
2335,36.21302,62.0
2336,38.3432,62.0
2337,40.47337,62.0
2338,42.60355,62.0
2339,44.73373,62.0
2340,46.86391,62.0
2341,48.99408,62.0
2342,51.12426,62.0
2343,53.25444,62.0
2344,55.38462,62.0
2345,57.51479,62.0
2346,59.64497,62.0
2347,61.77515,62.0
2348,63.90533,62.0
2349,66.0355,62.0
2350,68.16568,62.0
2351,70.29586,62.0
2352,72.42604,62.0
2353,74.55621,62.0
2354,76.68639,62.0
2355,78.81657,62.0
2356,80.94675,62.0
2357,83.07692,62.0
2358,85.2071,62.0
2359,87.33728,62.0
2360,89.46746,62.0
2361,91.59763,62.0
2362,93.72781,62.0
2363,95.85799,62.0
2364,97.98817,62.0
2365,100.11834,62.0
2366,102.24852,62.0
2367,104.3787,62.0
2368,106.50888,62.0
2369,108.63905,62.0
2370,110.76923,62.0
2371,112.89941,62.0
2372,115.02959,62.0
2373,117.15976,62.0
2374,119.28994,62.0
2375,121.42012,62.0
2376,123.5503,62.0
2377,125.68047,62.0
2378,127.81065,62.0
2379,129.94083,62.0
2380,132.07101,62.0
2381,134.20118,62.0
2382,136.33136,62.0
2383,138.46154,62.0
2384,140.59172,62.0
2385,142.72189,62.0
2386,144.85207,62.0
2387,146.98225,62.0
2388,149.11243,62.0
2389,151.2426,62.0
2390,153.37278,62.0
2391,155.50296,62.0
2392,157.63314,62.0
2393,159.76331,62.0
2394,161.89349,62.0
2395,164.02367,62.0
2396,166.15385,62.0
2397,168.28402,62.0
2398,170.4142,62.0
2399,172.54438,62.0
2400,174.67456,62.0
2401,176.80473,62.0
2402,178.93491,62.0
2403,181.06509,62.0
2404,183.19527,62.0
2405,185.32544,62.0
2406,187.45562,62.0
2407,189.5858,62.0
2408,191.71598,62.0
